season,team_id,franchise_id,team_name,city,nickname,conference,division,division_rank,active,preseason_played,preseason_games,preseason_wins,preseason_losses,preseason_ties,preseason_win_pct,preseason_points_for,preseason_points_against,preseason_point_diff,regular_games,regular_wins,regular_losses,regular_ties,regular_win_pct,regular_points_for,regular_points_against,regular_point_diff,playoff_seed,made_playoffs,playoff_result,season_outcome,super_bowl_team,super_bowl_winner,super_bowl_runner_up,preseason_source_file,preseason_ocr_confidence,standings_source_url,super_bowl_source_url
2018,DET,LIONS,Detroit Lions,Detroit,Lions,NFC,NFC North,4,TRUE,TRUE,4,1,3,0,0.25,77,111,-34,16,6,10,0,0.375,324,360,-36,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2018-preseason.png,88.1,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2018,NO,SAINTS,New Orleans Saints,New Orleans,Saints,NFC,NFC South,1,TRUE,TRUE,4,3,1,0,0.75,103,47,56,16,13,3,0,0.8125,504,353,151,1,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,2018-preseason.png,91.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2018,ATL,FALCONS,Atlanta Falcons,Atlanta,Falcons,NFC,NFC South,2,TRUE,TRUE,4,0,4,0,0,27,96,-69,16,7,9,0,0.4375,414,423,-9,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2018-preseason.png,94.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2018,CAR,PANTHERS,Carolina Panthers,Carolina,Panthers,NFC,NFC South,3,TRUE,TRUE,4,3,1,0,0.75,104,96,8,16,7,9,0,0.4375,376,382,-6,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2018-preseason.png,94.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2018,TB,BUCCANEERS,Tampa Bay Buccaneers,Tampa Bay,Buccaneers,NFC,NFC South,4,TRUE,TRUE,4,2,2,0,0.5,96,96,0,16,5,11,0,0.3125,396,464,-68,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2018-preseason.png,88.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2018,LA,RAMS,Los Angeles Rams,Los Angeles,Rams,NFC,NFC West,1,TRUE,TRUE,4,2,2,0,0.5,47,96,-49,16,13,3,0,0.8125,527,384,143,2,TRUE,LostSB,Lost Super Bowl,TRUE,FALSE,TRUE,2018-preseason.png,94.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2018,SEA,SEAHAWKS,Seattle Seahawks,Seattle,Seahawks,NFC,NFC West,2,TRUE,TRUE,4,0,4,0,0,70,94,-24,16,10,6,0,0.625,428,347,81,5,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2018-preseason.png,94.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2018,SF,49ERS,San Francisco 49ers,San Francisco,49ers,NFC,NFC West,3,TRUE,TRUE,4,1,3,0,0.25,75,83,-8,16,4,12,0,0.25,342,435,-93,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2018-preseason.png,94.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2018,ARI,CARDINALS,Arizona Cardinals,Arizona,Cardinals,NFC,NFC West,4,TRUE,TRUE,4,3,1,0,0.75,81,56,25,16,3,13,0,0.1875,225,425,-200,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2018-preseason.png,94.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,NE,PATRIOTS,New England Patriots,New England,Patriots,AFC,AFC East,1,TRUE,TRUE,4,3,1,0,0.75,92,54,38,16,12,4,0,0.75,420,225,195,3,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2019-preseason.png,93.5,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,BUF,BILLS,Buffalo Bills,Buffalo,Bills,AFC,AFC East,2,TRUE,TRUE,4,4,0,0,1,102,73,29,16,10,6,0,0.625,314,259,55,5,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2019-preseason.png,94.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,NYJ,JETS,New York Jets,New York,Jets,AFC,AFC East,3,TRUE,TRUE,4,2,2,0,0.5,63,69,-6,16,7,9,0,0.4375,276,359,-83,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,94.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,MIA,DOLPHINS,Miami Dolphins,Miami,Dolphins,AFC,AFC East,4,TRUE,TRUE,4,3,1,0,0.75,86,63,23,16,5,11,0,0.3125,306,494,-188,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,94.1,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,BAL,RAVENS,Baltimore Ravens,Baltimore,Ravens,AFC,AFC North,1,TRUE,TRUE,4,4,0,0,1,101,35,66,16,14,2,0,0.875,531,282,249,1,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2019-preseason.png,96.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,PIT,STEELERS,Pittsburgh Steelers,Pittsburgh,Steelers,AFC,AFC North,2,TRUE,TRUE,4,3,1,0,0.75,84,66,18,16,8,8,0,0.5,289,303,-14,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,95.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,CLE,BROWNS,Cleveland Browns,Cleveland,Browns,AFC,AFC North,3,TRUE,TRUE,4,3,1,0,0.75,83,57,26,16,6,10,0,0.375,335,393,-58,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,93.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,CIN,BENGALS,Cincinnati Bengals,Cincinnati,Bengals,AFC,AFC North,4,TRUE,TRUE,4,1,3,0,0.25,69,89,-20,16,2,14,0,0.125,279,420,-141,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,92.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,HOU,TEXANS,Houston Texans,Houston,Texans,AFC,AFC South,1,TRUE,TRUE,4,1,3,0,0.25,66,107,-41,16,10,6,0,0.625,378,385,-7,4,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2019-preseason.png,87.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,TEN,TITANS,Tennessee Titans,Tennessee,Titans,AFC,AFC South,2,TRUE,TRUE,4,2,2,0,0.5,69,65,4,16,9,7,0,0.5625,402,331,71,6,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,2019-preseason.png,96,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,IND,COLTS,Indianapolis Colts,Indianapolis,Colts,AFC,AFC South,3,TRUE,TRUE,4,1,3,0,0.25,64,78,-14,16,7,9,0,0.4375,361,373,-12,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,94.2,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,JAX,JAGUARS,Jacksonville Jaguars,Jacksonville,Jaguars,AFC,AFC South,4,TRUE,TRUE,4,0,4,0,0,29,106,-77,16,6,10,0,0.375,300,397,-97,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,93.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,KC,CHIEFS,Kansas City Chiefs,Kansas City,Chiefs,AFC,AFC West,1,TRUE,TRUE,4,1,3,0,0.25,82,88,-6,16,12,4,0,0.75,451,308,143,2,TRUE,WonSB,Won Super Bowl,TRUE,TRUE,FALSE,2019-preseason.png,95,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,DEN,BRONCOS,Denver Broncos,Denver,Broncos,AFC,AFC West,2,TRUE,TRUE,5,2,3,0,0.4,69,73,-4,16,7,9,0,0.4375,282,316,-34,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,94.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,LV,RAIDERS,Oakland Raiders,Oakland,Raiders,AFC,AFC West,3,TRUE,TRUE,4,3,1,0,0.75,84,67,17,16,7,9,0,0.4375,313,419,-106,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,92.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,LAC,CHARGERS,Los Angeles Chargers,Los Angeles,Chargers,AFC,AFC West,4,TRUE,TRUE,4,1,3,0,0.25,72,83,-11,16,5,11,0,0.3125,337,345,-8,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,89.8,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,PHI,EAGLES,Philadelphia Eagles,Philadelphia,Eagles,NFC,NFC East,1,TRUE,TRUE,4,1,3,0,0.25,49,69,-20,16,9,7,0,0.5625,385,354,31,4,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2019-preseason.png,93.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,DAL,COWBOYS,Dallas Cowboys,Dallas,Cowboys,NFC,NFC East,2,TRUE,TRUE,4,2,2,0,0.5,72,44,28,16,8,8,0,0.5,434,321,113,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,96.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,NYG,GIANTS,New York Giants,New York,Giants,NFC,NFC East,3,TRUE,TRUE,4,4,0,0,1,119,87,32,16,4,12,0,0.25,341,451,-110,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,96.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,WAS,WASHINGTON,Washington Redskins,Washington,Redskins,NFC,NFC East,4,TRUE,TRUE,4,1,3,0,0.25,49,80,-31,16,3,13,0,0.1875,266,435,-169,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,91.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,GB,PACKERS,Green Bay Packers,Green Bay,Packers,NFC,NFC North,1,TRUE,TRUE,4,2,2,0,0.5,89,94,-5,16,13,3,0,0.8125,376,313,63,2,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,2019-preseason.png,95.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,MIN,VIKINGS,Minnesota Vikings,Minnesota,Vikings,NFC,NFC North,2,TRUE,TRUE,4,3,1,0,0.75,102,80,22,16,10,6,0,0.625,407,303,104,6,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2019-preseason.png,90.9,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,CHI,BEARS,Chicago Bears,Chicago,Bears,NFC,NFC North,3,TRUE,TRUE,4,1,3,0,0.25,68,91,-23,16,8,8,0,0.5,280,298,-18,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,93.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,DET,LIONS,Detroit Lions,Detroit,Lions,NFC,NFC North,4,TRUE,TRUE,4,0,4,0,0,62,105,-43,16,3,12,1,0.21875,341,423,-82,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,94.9,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,NO,SAINTS,New Orleans Saints,New Orleans,Saints,NFC,NFC South,1,TRUE,TRUE,4,2,2,0,0.5,85,80,5,16,13,3,0,0.8125,458,341,117,3,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,2019-preseason.png,95.6,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,ATL,FALCONS,Atlanta Falcons,Atlanta,Falcons,NFC,NFC South,2,TRUE,TRUE,5,1,4,0,0.2,85,101,-16,16,7,9,0,0.4375,381,399,-18,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,94.7,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,TB,BUCCANEERS,Tampa Bay Buccaneers,Tampa Bay,Buccaneers,NFC,NFC South,3,TRUE,TRUE,4,3,1,0,0.75,74,71,3,16,7,9,0,0.4375,458,449,9,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,94.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,CAR,PANTHERS,Carolina Panthers,Carolina,Panthers,NFC,NFC South,4,TRUE,TRUE,4,2,2,0,0.5,65,69,-4,16,5,11,0,0.3125,340,470,-130,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,94.4,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,SF,49ERS,San Francisco 49ers,San Francisco,49ers,NFC,NFC West,1,TRUE,TRUE,4,3,1,0,0.75,92,68,24,16,13,3,0,0.8125,479,310,169,1,TRUE,LostSB,Lost Super Bowl,TRUE,FALSE,TRUE,2019-preseason.png,95.9,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,SEA,SEAHAWKS,Seattle Seahawks,Seattle,Seahawks,NFC,NFC West,2,TRUE,TRUE,4,3,1,0,0.75,81,69,12,16,11,5,0,0.6875,405,398,7,5,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,2019-preseason.png,95.1,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,LA,RAMS,Los Angeles Rams,Los Angeles,Rams,NFC,NFC West,3,TRUE,TRUE,4,2,2,0,0.5,45,44,1,16,9,7,0,0.5625,394,364,30,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,95.3,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2019,ARI,CARDINALS,Arizona Cardinals,Arizona,Cardinals,NFC,NFC West,4,TRUE,TRUE,4,1,3,0,0.25,59,86,-27,16,5,10,1,0.34375,361,442,-81,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,2019-preseason.png,92.9,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,BUF,BILLS,Buffalo Bills,Buffalo,Bills,AFC,AFC East,1,TRUE,FALSE,,,,,,,,,16,13,3,0,0.8125,501,375,126,2,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,MIA,DOLPHINS,Miami Dolphins,Miami,Dolphins,AFC,AFC East,2,TRUE,FALSE,,,,,,,,,16,10,6,0,0.625,404,338,66,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,NE,PATRIOTS,New England Patriots,New England,Patriots,AFC,AFC East,3,TRUE,FALSE,,,,,,,,,16,7,9,0,0.4375,326,353,-27,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,NYJ,JETS,New York Jets,New York,Jets,AFC,AFC East,4,TRUE,FALSE,,,,,,,,,16,2,14,0,0.125,243,457,-214,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,PIT,STEELERS,Pittsburgh Steelers,Pittsburgh,Steelers,AFC,AFC North,1,TRUE,FALSE,,,,,,,,,16,12,4,0,0.75,416,312,104,3,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,BAL,RAVENS,Baltimore Ravens,Baltimore,Ravens,AFC,AFC North,2,TRUE,FALSE,,,,,,,,,16,11,5,0,0.6875,468,303,165,5,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,CLE,BROWNS,Cleveland Browns,Cleveland,Browns,AFC,AFC North,3,TRUE,FALSE,,,,,,,,,16,11,5,0,0.6875,408,419,-11,6,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,CIN,BENGALS,Cincinnati Bengals,Cincinnati,Bengals,AFC,AFC North,4,TRUE,FALSE,,,,,,,,,16,4,11,1,0.28125,311,424,-113,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,TEN,TITANS,Tennessee Titans,Tennessee,Titans,AFC,AFC South,1,TRUE,FALSE,,,,,,,,,16,11,5,0,0.6875,491,439,52,4,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,IND,COLTS,Indianapolis Colts,Indianapolis,Colts,AFC,AFC South,2,TRUE,FALSE,,,,,,,,,16,11,5,0,0.6875,451,362,89,7,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,HOU,TEXANS,Houston Texans,Houston,Texans,AFC,AFC South,3,TRUE,FALSE,,,,,,,,,16,4,12,0,0.25,384,464,-80,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,JAX,JAGUARS,Jacksonville Jaguars,Jacksonville,Jaguars,AFC,AFC South,4,TRUE,FALSE,,,,,,,,,16,1,15,0,0.0625,306,492,-186,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,KC,CHIEFS,Kansas City Chiefs,Kansas City,Chiefs,AFC,AFC West,1,TRUE,FALSE,,,,,,,,,16,14,2,0,0.875,473,362,111,1,TRUE,LostSB,Lost Super Bowl,TRUE,FALSE,TRUE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,LV,RAIDERS,Las Vegas Raiders,Las Vegas,Raiders,AFC,AFC West,2,TRUE,FALSE,,,,,,,,,16,8,8,0,0.5,434,478,-44,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,LAC,CHARGERS,Los Angeles Chargers,Los Angeles,Chargers,AFC,AFC West,3,TRUE,FALSE,,,,,,,,,16,7,9,0,0.4375,384,426,-42,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,DEN,BRONCOS,Denver Broncos,Denver,Broncos,AFC,AFC West,4,TRUE,FALSE,,,,,,,,,16,5,11,0,0.3125,323,446,-123,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,WAS,WASHINGTON,Washington Football Team,Washington,Football Team,NFC,NFC East,1,TRUE,FALSE,,,,,,,,,16,7,9,0,0.4375,335,329,6,4,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,NYG,GIANTS,New York Giants,New York,Giants,NFC,NFC East,2,TRUE,FALSE,,,,,,,,,16,6,10,0,0.375,280,357,-77,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,DAL,COWBOYS,Dallas Cowboys,Dallas,Cowboys,NFC,NFC East,3,TRUE,FALSE,,,,,,,,,16,6,10,0,0.375,395,473,-78,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,PHI,EAGLES,Philadelphia Eagles,Philadelphia,Eagles,NFC,NFC East,4,TRUE,FALSE,,,,,,,,,16,4,11,1,0.28125,334,418,-84,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,GB,PACKERS,Green Bay Packers,Green Bay,Packers,NFC,NFC North,1,TRUE,FALSE,,,,,,,,,16,13,3,0,0.8125,509,369,140,1,TRUE,LostCC,Lost Conference Championship,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,CHI,BEARS,Chicago Bears,Chicago,Bears,NFC,NFC North,2,TRUE,FALSE,,,,,,,,,16,8,8,0,0.5,372,370,2,7,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,MIN,VIKINGS,Minnesota Vikings,Minnesota,Vikings,NFC,NFC North,3,TRUE,FALSE,,,,,,,,,16,7,9,0,0.4375,430,475,-45,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,DET,LIONS,Detroit Lions,Detroit,Lions,NFC,NFC North,4,TRUE,FALSE,,,,,,,,,16,5,11,0,0.3125,377,519,-142,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,NO,SAINTS,New Orleans Saints,New Orleans,Saints,NFC,NFC South,1,TRUE,FALSE,,,,,,,,,16,12,4,0,0.75,482,337,145,2,TRUE,LostDV,Lost Divisional,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,TB,BUCCANEERS,Tampa Bay Buccaneers,Tampa Bay,Buccaneers,NFC,NFC South,2,TRUE,FALSE,,,,,,,,,16,11,5,0,0.6875,492,355,137,5,TRUE,WonSB,Won Super Bowl,TRUE,TRUE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,CAR,PANTHERS,Carolina Panthers,Carolina,Panthers,NFC,NFC South,3,TRUE,FALSE,,,,,,,,,16,5,11,0,0.3125,350,402,-52,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,ATL,FALCONS,Atlanta Falcons,Atlanta,Falcons,NFC,NFC South,4,TRUE,FALSE,,,,,,,,,16,4,12,0,0.25,396,414,-18,,FALSE,,Missed playoffs,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
2020,SEA,SEAHAWKS,Seattle Seahawks,Seattle,Seahawks,NFC,NFC West,1,TRUE,FALSE,,,,,,,,,16,12,4,0,0.75,459,371,88,3,TRUE,LostWC,Lost Wild Card,FALSE,FALSE,FALSE,,,https://raw.githubusercontent.com/nflverse/nfldata/master/data/standings.csv,https://raw.githubusercontent.com/nflverse/nfldata/master/data/games.csv
